cis_name,name,lat,lon,country_code,region,district
"Podkylava,,u Gálikov","Podkylava, u Gálikov",48.67615,17.64861,SK,Trenčiansky,Myjava
"Podkylava,,u Beňov","Podkylava, u Beňov",48.67794,17.6387,SK,Trenčiansky,Myjava
"Košariská,,Šindeláci vývoj.str.","Košariská, Šindeláci vývoj.str.",48.67384,17.63441,SK,Trenčiansky,Myjava
"Hôrka n.Váhom,,horáreň","Hôrka nad Váhom, horáreň",48.71654,17.89665,SK,Trenčiansky,Nové Mesto nad Váhom
"Hôrka n.Váhom,,pož.zbroj.","Hôrka nad Váhom, pož.zbroj",48.71799,17.89406,SK,Trenčiansky,Nové Mesto nad Váhom
"Nové Mesto n.V.,,MsKs","Nové Mesto nad Váhom, MsKs",48.75654,17.82704,SK,Trenčiansky,Nové Mesto nad Váhom
"Kočovce,Rakoľuby,rázc.","Kočovce, Rakoľuby, rázc.",48.76206,17.88802,SK,Trenčiansky,Nové Mesto nad Váhom
"Beckov,,OcÚ","Beckov, OcÚ",48.78843,17.89502,SK,Trenčiansky,Nové Mesto nad Váhom
"Beckov,,OÚNZ","Beckov,OÚNZ",48.78774,17.89464,SK,Trenčiansky,Nové Mesto nad Váhom
"Beckov,,ZŠ","Beckov, ZŠ",48.79218,17.89858,SK,Trenčiansky,Nové Mesto nad Váhom
"Krivosúd-Bodovka,,rázc.(1.0)","Krivosúd-Bodovka, rázc.(1.0)",48.82351,17.94039,SK,Trenčiansky,Trenčín
"Trenčianske Stankovce,,RD","Trenčianske Stankovce, RD",48.8341,17.97725,SK,Trenčiansky,Trenčín
"Trenčianske Stankovce,,rázc.","Trenčianske Stankovce, rázc.",48.83896,17.98402,SK,Trenčiansky,Trenčín
"Trenčianske Stankovce,Malé Stankovce","Trenčianske Stankovce, Malé Stankovce",48.84282,17.98788,SK,Trenčiansky,Trenčín
"Trenčianske Stankovce,Sedličná","Trenčianske Stankovce, Sedličná",48.84474,17.99474,SK,Trenčiansky,Trenčín
"Trenčianska Turná,,nám.","Trenčianska Turná, nám.",48.85015,18.01739,SK,Trenčiansky,Trenčín
"Prečín,,pošta","Prečín, pošta",49.08617,18.52019,SK,Trenčiansky,Považská Bystrica
"Prečín,,horáreň","Prečín, horáreň",49.08985,18.53459,SK,Trenčiansky,Považská Bystrica
"Prečín,,Trstená","Prečín, Trstená",49.09959,18.5494,SK,Trenčiansky,Považská Bystrica
"Bodiná,,Medziborie","Bodiná, Medziborie",49.10159,18.55363,SK,Trenčiansky,Považská Bystrica
"Bodiná,,dolný koniec","Bodiná, dolný koniec",49.10557,18.55648,SK,Trenčiansky,Považská Bystrica
"Bodiná,,Jednota","Bodiná, Jednota",49.10796,18.56188,SK,Trenčiansky,Považská Bystrica
"Bodiná,,horný koniec","Bodiná, horný koniec",49.1105,18.56678,SK,Trenčiansky,Považská Bystrica
"Ilava,,ÚZNV","Ilava, ÚZNV",48.99799,18.23062,SK,Trenčiansky,Ilava
"Ilava,Klobušice,Zábava","Ilava, Klobušice, Zábava",48.98383,18.21663,SK,Trenčiansky,Ilava
"Dubnica n.V.,Prejta,stred","Dubnica nad Váhom, Prejta, stred",48.97409,18.2097,SK,Trenčiansky,Ilava
"Dubnica n.V.,Prejta,Výstrkov","Dubnica nad Váhom, Prejta, Výstrkov",48.96944,18.22193,SK,Trenčiansky,Ilava
"Dubnica n.V.,,priemyselný park",,,,,,
"Nová Dubnica,,Kolačín STK","Nová Dubnica, Kolačín STK",48.9404,18.16126,SK,Trenčiansky,Ilava
"Nová Dubnica,,Kolačín Odbojárska","Nová Dubnica, Kolačín Odbojárska",48.93898,18.1694,SK,Trenčiansky,Ilava
"Nová Dubnica,,Kolačín Slobody","Nová Dubnica, Kolačín Slobody",48.9354,18.16584,SK,Trenčiansky,Ilava
"Nová Dubnica,,Kolačín cintorín","Nová Dubnica, Kolačín cintorín",48.93664,18.16199,SK,Trenčiansky,Ilava
"Nová Dubnica,,Janka Kráľa","Nová Dubnica, Janka Kráľa",48.93615,18.1496,SK,Trenčiansky,Ilava
"Nová Dubnica,,Pod Dubovcom","Nová Dubnica, Pod Dubovcom",48.93261,18.1425,SK,Trenčiansky,Ilava
"Nová Dubnica,,Partizánska","Nová Dubnica, Partizánska",48.93108,18.14529,SK,Trenčiansky,Ilava
"Nová Dubnica,,Štúrova","Nová Dubnica, Štúrova",48.92895,18.14425,SK,Trenčiansky,Ilava
"Nová Dubnica,,EVPÚ otoč.","Nová Dubnica, EVPÚ otoč.",48.93733,18.13746,SK,Trenčiansky,Ilava
"Trenčianske Teplice,,pošta","Trenčianske Teplice, pošta",48.90977,18.1732,SK,Trenčiansky,Trenčín
"Trenčianske Teplice,,hotel Flóra","Trenčianske Teplice, hotel Flóra",48.90903,18.17662,SK,Trenčiansky,Trenčín
"Trenčianske Teplice,,Baračka","Trenčianske Teplice, Baračka",48.90398,18.19076,SK,Trenčiansky,Trenčín
"Omšenie,,priehrada","Omšenie, priehrada",48.9,18.19822,SK,Trenčiansky,Trenčín
"Omšenie,,hájovňa","Omšenie, hájovňa",48.89766,18.2141,SK,Trenčiansky,Trenčín
"Omšenie,,u Koteša","Omšenie, u Koteša",48.89956,18.22174,SK,Trenčiansky,Trenčín
"Omšenie,,OcÚ","Omšenie, OcÚ",48.90158,18.2267,SK,Trenčiansky,Trenčín
"Omšenie,,kanál","Omšenie, kanál",48.90398,18.23598,SK,Trenčiansky,Trenčín
"Dolná Poruba,,Opočná dolina","Dolná Poruba, Opočná dolina",48.90224,18.25648,SK,Trenčiansky,Trenčín
"Dolná Poruba,,u Suchých","Dolná Poruba, u Suchých",48.90176,18.27111,SK,Trenčiansky,Trenčín
"Dolná Poruba,,č.d.338","Dolná Poruba,č.d.2",48.90702,18.29321,SK,Trenčiansky,Trenčín
"Dolná Poruba,,u Bežákov","Dolná Poruba, u Bežákov",48.90279,18.28504,SK,Trenčiansky,Trenčín
"Dolná Poruba,,č.d.6","Dolná Poruba,č.d.2",48.90702,18.29321,SK,Trenčiansky,Trenčín
"Dolná Poruba,,kostol","Dolná Poruba, kostol",48.9109,18.29599,SK,Trenčiansky,Trenčín
"Dolná Poruba,,č.d.106","Dolná Poruba, č.d.106",48.9141,18.30223,SK,Trenčiansky,Trenčín
"Dolná Poruba,,hor.koniec","Dolná Poruba, hor.koniec",48.91569,18.30764,SK,Trenčiansky,Trenčín
"Brezová p.Bradlom,,pod Vrchom","Brezová pod Bradlom, pod Vrchom",48.69887,17.54598,SK,Trenčiansky,Myjava
"Brezová p.Bradlom,,Žriedl.dol.ZŠ","Brezová pod Bradlom, Žriedl.dol.ZŠ",48.69836,17.52149,SK,Trenčiansky,Myjava
"Brezová p.Bradlom,,Žriedl.dol.most","Brezová pod Bradlom, Žriedl.dol.most",48.68762,17.52468,SK,Trenčiansky,Myjava
"Brezová p.Bradlom,,Žriedl.dol.Papán.","Brezová pod Bradlom, Žriedl.dol.Papán.",48.68123,17.52881,SK,Trenčiansky,Myjava
"Brezová p.Bradlom,,Žriedl.dol.mlyn","Brezová pod Bradlom, Žriedl.dol.mlyn",48.67605,17.53263,SK,Trenčiansky,Myjava
"Brezová p.Bradlom,,Dolný Štverník","Brezová pod Bradlom, Dolný Štverník",48.67553,17.51124,SK,Trenčiansky,Myjava
"Brezová p.Bradlom,,Hor.Štverník Osada",,,,,,
"Dohňany,,most","Dohňany, most",49.14702,18.28765,SK,Trenčiansky,Púchov
"Dohňany,,Potok","Dohňany, Potok",49.14579,18.27994,SK,Trenčiansky,Púchov
"Dohňany,,Lazy","Dohňany, Lazy",49.1436,18.2719,SK,Trenčiansky,Púchov
"Dohňany,,ZŠ","Dohňany, ZŠ",49.14959,18.28672,SK,Trenčiansky,Púchov
"Dohňany,Mostište,Marečkovci","Dohňany, Mostište, Marečkovci",49.15955,18.29155,SK,Trenčiansky,Púchov
"Dohňany,Mostište,sklad RD","Dohňany, Mostište, sklad RD",49.16916,18.3034,SK,Trenčiansky,Púchov
"Dohňany,Mostište","Dohňany, Mostište",49.16452,18.30016,SK,Trenčiansky,Púchov
"Dohňany,Zbora,Mrocek","Dohňany, Zbora, Mrocek",49.16601,18.28,SK,Trenčiansky,Púchov
"Dohňany,Zbora,RD","Dohňany, Zbora, RD",49.17476,18.28401,SK,Trenčiansky,Púchov
"Dohňany,Zbora,kostol","Dohňany, Zbora, kostol",49.18204,18.28238,SK,Trenčiansky,Púchov
"Dohňany,Zbora,Pavlis",,,,,,
"Dohňany,Zbora,Doliny",,,,,,
"Trenčín,,OC Laugaricio","Trenčín, OC Laugaricio",48.86495,18.02398,SK,Trenčiansky,Trenčín
"Svinná,,Ihličie","Svinná, Ihličie",48.79224,18.15045,SK,Trenčiansky,Trenčín
"Myjava,Turá Lúka,pekáreň","Myjava, Turá Lúka, pekáreň",48.74717,17.54972,SK,Trenčiansky,Myjava
"Myjava,Turá Lúka,u Černákov","Myjava, Turá Lúka, u Černákov",48.74487,17.54419,SK,Trenčiansky,Myjava
"Myjava,Turá Lúka,Bukovec rázc.","Myjava, Turá Lúka, Bukovec rázc.",48.74837,17.52589,SK,Trenčiansky,Myjava
"Myjava,,u Duhánkov","Myjava, u Duhánkov",48.73912,17.5128,SK,Trenčiansky,Myjava
"Myjava,,u Škarítkov","Myjava, u Škarítkov",48.73499,17.5154,SK,Trenčiansky,Myjava
"Myjava,,u Belanských","Myjava, u Belanských",48.72881,17.51977,SK,Trenčiansky,Myjava
"Myjava,,u Belanských Jednota","Myjava, u Belanských Jednota",48.72262,17.52144,SK,Trenčiansky,Myjava
"Bukovec,,u Bašnárov","Bukovec, u Bašnárov",48.72232,17.50469,SK,Trenčiansky,Myjava
"Bukovec,,Kršlenica","Bukovec, Kršlenica",48.70706,17.49274,SK,Trenčiansky,Myjava
"Bukovec,,OcÚ","Bukovec, OcÚ",48.70129,17.49347,SK,Trenčiansky,Myjava
"Bukovec,,Jednota","Bukovec, Jednota",48.69748,17.49981,SK,Trenčiansky,Myjava
"Brezová p.Bradlom,,Žriedl.dol.","Brezová pod Bradlom, Žriedl.dol.Papán.",48.68123,17.52881,SK,Trenčiansky,Myjava
"Brezová p.Bradlom,,Hor.Štverník","Brezová pod Bradlom, Hor.Štverník",48.67458,17.51996,SK,Trenčiansky,Myjava
"Brezová p.Bradlom,,RD","Brezová pod Bradlom, RD",48.66986,17.53676,SK,Trenčiansky,Myjava
"Stará Turá,,Dubník II","Stará Turá, Dubník II",48.76905,17.69539,SK,Trenčiansky,Nové Mesto nad Váhom
"Nové Mesto n.V.,,Ľ.Podjavorinskej","Nové Mesto nad Váhom, Ľ.Podjavorinskej",48.7698,17.82453,SK,Trenčiansky,Nové Mesto nad Váhom
"Myjava,Turá Lúka,Vankovia rázc.","Myjava, Turá Lúka, Vankovia rázc.",48.74859,17.52836,SK,Trenčiansky,Myjava
"Myjava,,Štverná","Myjava, Štverná",48.74872,17.50502,SK,Trenčiansky,Myjava
"Myjava,,Malejov Ďurišov mlyn","Myjava, Malejov Ďurišov mlyn",48.74999,17.48777,SK,Trenčiansky,Myjava
"Podbranč,,u Varsíkov","Podbranč, u Varsíkov",48.74394,17.46703,SK,Trnavský,Senica
"Podbranč,,Kamenné vráta","Podbranč, Kamenné vráta",48.7343,17.44489,SK,Trnavský,Senica
"Podbranč,,u Matúšov","Podbranč, u Matúšov",48.73557,17.45333,SK,Trnavský,Senica
"Podbranč,Podzámok","Podbranč, Podzámok",48.73294,17.46216,SK,Trnavský,Senica
"Podbranč,,Dolná Dolina","Podbranč, Dolná Dolina",48.72972,17.44713,SK,Trnavský,Senica
"Podbranč,Švrčkov Jarok","Podbranč, Švrčkov Jarok",48.7202,17.44255,SK,Trnavský,Senica
"Slavnica,Podhorie","Slavnica, Podhorie",49.0157,18.15776,SK,Trenčiansky,Ilava
"Nemšová,,nám.","Nemšová, nám.",48.96306,18.11561,SK,Trenčiansky,Trenčín
"Bzince p.Javor.,Hrubá Strana",,,,,,
"Bzince p.Javor.,,Stach.vrch",,,,,,
"Bzince p.Javor.,,Podvišňové",,,,,,
"Bzince p.Javor.,Cetuna",,,,,,
"Bzince p.Javor.,,u Gulánov",,,,,,
"Bzince p.Javor.,,Žák.dolina",,,,,,
"Bzince p.Javor.,,Vrzavka",,,,,,
"Bzince p.Javor.,,u Bojtárov",,,,,,
"Bzince p.Javor.,,u Paškov",,,,,,
"Bzince p.Javor.,,Hošťák",,,,,,
"Lubina,,trhovisko","Lubina, trhovisko",48.78016,17.73802,SK,Trenčiansky,Nové Mesto nad Váhom
"Lubina,,Jednota","Lubina, Jednota",48.78354,17.73541,SK,Trenčiansky,Nové Mesto nad Váhom
"Lubina,,u Janču","Lubina, u Janču",48.78697,17.73476,SK,Trenčiansky,Nové Mesto nad Váhom
"Lubina,,Hrabové rázc.","Lubina, Hrabové rázc.",48.79042,17.73328,SK,Trenčiansky,Nové Mesto nad Váhom
"Lubina,,Hrabové barina","Lubina, Hrabové barina",48.80084,17.73646,SK,Trenčiansky,Nové Mesto nad Váhom
"Lubina,,Hrabové osada","Lubina, Hrabové osada",48.80428,17.73683,SK,Trenčiansky,Nové Mesto nad Váhom
"Lubina,,RD","Lubina, RD",48.79344,17.72547,SK,Trenčiansky,Nové Mesto nad Váhom
"Lubina,,u Rubaninských","Lubina, u Rubaninských",48.80068,17.71498,SK,Trenčiansky,Nové Mesto nad Váhom
"Lubina,Hrnčiarové,Jednota","Lubina, Hrnčiarové, Jednota",48.80591,17.71158,SK,Trenčiansky,Nové Mesto nad Váhom
"Lubina,,Nehvanec RD","Lubina, Nehvanec RD",48.81309,17.70712,SK,Trenčiansky,Nové Mesto nad Váhom
"Lubina,,barina","Lubina, barina",48.81959,17.70538,SK,Trenčiansky,Nové Mesto nad Váhom
"Lubina,,u Frantov","Lubina, u Frantov",48.82902,17.705,SK,Trenčiansky,Nové Mesto nad Váhom
"Lubina,,Podkozince kameňolom","Lubina, Podkozince kameňolom",48.81692,17.70049,SK,Trenčiansky,Nové Mesto nad Váhom
"Lubina,,Podkozince","Lubina, Podkozince",48.82051,17.69319,SK,Trenčiansky,Nové Mesto nad Váhom
"Lubina,Miškech Dedinka","Lubina, Miškech Dedinka",48.80243,17.70316,SK,Trenčiansky,Nové Mesto nad Váhom
"Lubina,,u Valenčíkov","Lubina, u Valenčíkov",48.80104,17.70032,SK,Trenčiansky,Nové Mesto nad Váhom
"Stará Turá,,Trávniky rázc.","Stará Turá, Trávniky rázc.",48.79621,17.69396,SK,Trenčiansky,Nové Mesto nad Váhom
"Skalka n.Váhom,,č.d.23","Skalka nad Váhom, č.d.23",48.93356,18.07436,SK,Trenčiansky,Trenčín
"Skalka n.Váhom,Újazd","Skalka nad Váhom, Újazd",48.94073,18.07963,SK,Trenčiansky,Trenčín
"Nemšová,Kľúčové","Nemšová, Kľúčové",48.94825,18.09221,SK,Trenčiansky,Trenčín
"Nemšová,Kľúčové,RD","Nemšová, Kľúčové, RD",48.95337,18.09173,SK,Trenčiansky,Trenčín
"Nemšová,Ľuborča,RD","Nemšová, Ľuborča, RD",48.95846,18.10368,SK,Trenčiansky,Trenčín
"Nemšová,Ľuborča","Nemšová, Ľuborča",48.96047,18.10921,SK,Trenčiansky,Trenčín
"Nemšová,,Niva","Nemšová, Niva",48.97076,18.11786,SK,Trenčiansky,Trenčín
"Nemšová,,Nová Nemšová","Nemšová, Nová Nemšová",48.98189,18.10944,SK,Trenčiansky,Trenčín
"Horné Srnie,,Lavička","Horné Srnie, Lavička",48.99078,18.10529,SK,Trenčiansky,Trenčín
Horné Srnie,Horné Srnie,48.99611,18.09982,SK,Trenčiansky,Trenčín
"Horné Srnie,,TOS","Horné Srnie, TOS",49.0048,18.09031,SK,Trenčiansky,Trenčín
"Horné Srnie,,Rajkovec","Horné Srnie, Rajkovec",49.0166,18.08079,SK,Trenčiansky,Trenčín
"Horné Srnie,,Čakanov","Horné Srnie, Čakanov",49.02354,18.07454,SK,Trenčiansky,Trenčín
"Horné Srnie,,Rybníky","Horné Srnie, Rybníky",49.02888,18.06365,SK,Trenčiansky,Trenčín
"Domaniža,,Čelko","Domaniža, Čelko",49.05147,18.54796,SK,Trenčiansky,Považská Bystrica
"Domaniža,,nám.","Domaniža, nám.",49.04512,18.55212,SK,Trenčiansky,Považská Bystrica
"Domaniža,,Horniak","Domaniža, Horniak",49.03893,18.55913,SK,Trenčiansky,Považská Bystrica
"Domaniža,,Dom.Lehota","Domaniža, Dom.Lehota",49.02694,18.55452,SK,Trenčiansky,Považská Bystrica
Sádočné,Sádočné,49.0186,18.54569,SK,Trenčiansky,Považská Bystrica
"Sádočné,,Rúbaň","Sádočné, Rúbaň",49.01769,18.54123,SK,Trenčiansky,Považská Bystrica
"Čelkova Lehota,,Jednota","Čelkova Lehota, Jednota",49.01687,18.5254,SK,Trenčiansky,Považská Bystrica
"Horná Súča,,štátne lesy","Horná Súča, štátne lesy",48.97563,17.97517,SK,Trenčiansky,Trenčín
"Horná Súča,,sklad","Horná Súča, sklad",48.9806,17.96691,SK,Trenčiansky,Trenčín
"Horná Súča,,Barinec","Horná Súča, Barinec",48.98642,17.96257,SK,Trenčiansky,Trenčín
"Horná Súča,Krásny Dub,u Krovinov","Horná Súča, Krásny Dub, u Krovinov",49.00155,17.98472,SK,Trenčiansky,Trenčín
"Horná Súča,Krásny Dub","Horná Súča, Krásny Dub",48.99572,17.98234,SK,Trenčiansky,Trenčín
"Horná Súča,Trnávka,ZŠ","Horná Súča, Trnávka, ZŠ",48.99074,17.95465,SK,Trenčiansky,Trenčín
"Horná Súča,Trnávka,č.d.860","Horná Súča, Trnávka, č.d.860",48.99721,17.94625,SK,Trenčiansky,Trenčín
"Horná Súča,Trnávka,horáreň","Horná Súča, Trnávka, horáreň",49.00326,17.94205,SK,Trenčiansky,Trenčín
"Stará Turá,,Družstevná ZPS","Stará Turá, Družstevná ZPS",48.78103,17.68683,SK,Trenčiansky,Nové Mesto nad Váhom
"Stará Turá,,RD","Stará Turá, RD",48.78456,17.67322,SK,Trenčiansky,Nové Mesto nad Váhom
"Stará Turá,,u Kostolných","Stará Turá, u Kostolných",48.78828,17.66181,SK,Trenčiansky,Nové Mesto nad Váhom
"Stará Turá,,Koštialova dol.","Stará Turá, Koštialova dol.",48.78852,17.65521,SK,Trenčiansky,Nové Mesto nad Váhom
"Stará Turá,,u Volárov","Stará Turá, u Volárov",48.78958,17.6472,SK,Trenčiansky,Nové Mesto nad Váhom
"Stará Turá,,Buchlov","Stará Turá, Buchlov",48.79064,17.64146,SK,Trenčiansky,Nové Mesto nad Váhom
"Stará Turá,Paprad,ZPS","Stará Turá, Paprad, ZPS",48.78673,17.64144,SK,Trenčiansky,Nové Mesto nad Váhom
"Stará Turá,Paprad,rázc.","Stará Turá, Paprad, rázc.",48.78251,17.64471,SK,Trenčiansky,Nové Mesto nad Váhom
"Stará Turá,Paprad,farma","Stará Turá, Paprad, farma",48.77889,17.64876,SK,Trenčiansky,Nové Mesto nad Váhom
"Stará Turá,,Ďurcova dol.rázc.","Stará Turá, Ďurcova dol.rázc.",48.77502,17.65477,SK,Trenčiansky,Nové Mesto nad Váhom
"Stará Turá,,Drgoňova dol.u Mikulcov","Stará Turá, Drgoňova dol.u Mikulcov",48.76969,17.66168,SK,Trenčiansky,Nové Mesto nad Váhom
"Stará Turá,,Drgoňova dol.","Stará Turá, Drgoňova dol.",48.7668,17.66034,SK,Trenčiansky,Nové Mesto nad Váhom
"Stará Turá,Černochov Vrch",,,,,,
"Trenčín,,Piešťanská","Trenčín, Piešťanská",48.89472,18.02867,SK,Trenčiansky,Trenčín
"Trenčianske Jastrabie,,u Pašku","Trenčianske Jastrabie, u Pašku",48.79753,18.11518,SK,Trenčiansky,Trenčín
"Trenčianske Jastrabie,,Patrovec","Trenčianske Jastrabie, Patrovec",48.78175,18.10384,SK,Trenčiansky,Trenčín
"Trenčianske Jastrabie,,Patrovec č.d.94","Trenčianske Jastrabie, Patrovec č.d.94",48.77706,18.10292,SK,Trenčiansky,Trenčín
"Dubodiel,,č.d.19","Dubodiel, č.d.19",48.76467,18.10709,SK,Trenčiansky,Trenčín
"Dubodiel,,OcÚ","Dubodiel, OcÚ",48.76246,18.10642,SK,Trenčiansky,Trenčín
"Bzince p.Javor.,,ZŠ",,,,,,
"Bzince p.Javor.,,u Pastorkov",,,,,,
"Považ.Bystrica,Orlové,SDS","Považská Bystrica, Orlové, SDS",49.13085,18.42275,SK,Trenčiansky,Považská Bystrica
"Udiča,,osada Uhry","Udiča, osada Uhry",49.15389,18.41417,SK,Trenčiansky,Považská Bystrica
"Udiča,,ZŠ","Udiča, ZŠ",49.16981,18.40118,SK,Trenčiansky,Považská Bystrica
"Udiča,Prosné,Hladkovce","Udiča, Prosné, Hladkovce",49.17912,18.39327,SK,Trenčiansky,Považská Bystrica
"Udiča,Prosné","Udiča, Prosné",49.18229,18.39088,SK,Trenčiansky,Považská Bystrica
Hatné,Hatné,49.18596,18.38437,SK,Trenčiansky,Považská Bystrica
"Hatné,,rázc.","Hatné, rázc.",49.1911,18.37642,SK,Trenčiansky,Považská Bystrica
"Klieština,,Rychtárovce","Klieština, Rychtárovce",49.18336,18.36203,SK,Trenčiansky,Považská Bystrica
"Klieština,,Jednota","Klieština, Jednota",49.18276,18.35728,SK,Trenčiansky,Považská Bystrica
"Dolná Mariková,,Adamkovce","Dolná Mariková, Adamkovce",49.19815,18.36774,SK,Trenčiansky,Považská Bystrica
"Dolná Mariková,,mlyn","Dolná Mariková, mlyn",49.20126,18.36182,SK,Trenčiansky,Považská Bystrica
"Dolná Mariková,,RAJ","Dolná Mariková, RAJ",49.20624,18.35748,SK,Trenčiansky,Považská Bystrica
"Dolná Mariková,,pri moste","Dolná Mariková, pri moste",49.21446,18.36225,SK,Trenčiansky,Považská Bystrica
"Dolná Mariková,Besné","Dolná Mariková, Besné",49.22,18.36852,SK,Trenčiansky,Považská Bystrica
"Dolná Mariková,,Kalužov","Dolná Mariková, Kalužov",49.21007,18.35168,SK,Trenčiansky,Považská Bystrica
"Dolná Mariková,,Ficovce","Dolná Mariková, Ficovce",49.21287,18.34224,SK,Trenčiansky,Považská Bystrica
"Dolná Mariková,Kátlina,rázc.","Dolná Mariková, Kátlina, rázc.",49.21474,18.33734,SK,Trenčiansky,Považská Bystrica
"Dolná Mariková,Kátlina,chata","Dolná Mariková, Kátlina, chata",49.21373,18.33143,SK,Trenčiansky,Považská Bystrica
"Dolná Mariková,Kátlina,Repovce","Dolná Mariková, Kátlina, Repovce",49.21647,18.31312,SK,Trenčiansky,Považská Bystrica
"Dolná Mariková,Hadoše","Dolná Mariková, Hadoše",49.21704,18.30028,SK,Trenčiansky,Považská Bystrica
"Dolná Mariková,,Paseky","Dolná Mariková, Paseky",49.21913,18.33453,SK,Trenčiansky,Považská Bystrica
"Horná Mariková,Pagaňov,ZŠ","Horná Mariková, Pagaňov, ZŠ",49.22584,18.33005,SK,Trenčiansky,Považská Bystrica
"Horná Mariková,Belejov","Horná Mariková, Belejov",49.23091,18.32473,SK,Trenčiansky,Považská Bystrica
"Horná Mariková,,Prieseky","Horná Mariková, Prieseky",49.23631,18.31991,SK,Trenčiansky,Považská Bystrica
"Horná Mariková,,ZŠ","Horná Mariková, ZŠ",49.2425,18.31038,SK,Trenčiansky,Považská Bystrica
"Horná Mariková,Modlatín","Horná Mariková, Modlatín",49.24727,18.30834,SK,Trenčiansky,Považská Bystrica
"Horná Mariková,,Pod Rokytovým","Horná Mariková, Pod Rokytovým",49.25226,18.30242,SK,Trenčiansky,Považská Bystrica
"Horná Mariková,,Osudzička","Horná Mariková, Osudzička",49.25523,18.29918,SK,Trenčiansky,Považská Bystrica
"Horná Mariková,,Zorenovce","Horná Mariková, Zorenovce",49.25876,18.29504,SK,Trenčiansky,Považská Bystrica
"Horná Mariková,,Pobočkovce","Horná Mariková, Pobočkovce",49.26013,18.28631,SK,Trenčiansky,Považská Bystrica
"Horná Mariková,,Rychtárovce","Horná Mariková, Rychtárovce",49.26383,18.27989,SK,Trenčiansky,Považská Bystrica
"Horná Mariková,Vlkov","Horná Mariková, Vlkov",49.2723,18.27487,SK,Trenčiansky,Považská Bystrica
"Horná Mariková,,Pod Stolečným","Horná Mariková, Pod Stolečným",49.2775,18.27996,SK,Trenčiansky,Považská Bystrica
"Horná Mariková,Ráztoka","Horná Mariková, Ráztoka",49.29103,18.28103,SK,Trenčiansky,Považská Bystrica
"Nové Mesto n.V.,,Horné Samoty","Nové Mesto nad Váhom, Horné Samoty",48.74819,17.82431,SK,Trenčiansky,Nové Mesto nad Váhom
"Nové Mesto n.V.,,Čachtická","Nové Mesto nad Váhom, Čachtická",48.74275,17.81937,SK,Trenčiansky,Nové Mesto nad Váhom
"Čachtice,,rázc.k žel.st.","Čachtice, rázc.k žel.st.",48.72214,17.79784,SK,Trenčiansky,Nové Mesto nad Váhom
"Čachtice,,cintorín","Čachtice, cintorín",48.71786,17.79011,SK,Trenčiansky,Nové Mesto nad Váhom
"Čachtice,,nám.","Čachtice, nám.",48.71276,17.78652,SK,Trenčiansky,Nové Mesto nad Váhom
"Čachtice,,ŠM","Čachtice, ŠM",48.707,17.7872,SK,Trenčiansky,Nové Mesto nad Váhom
"Čachtice,,KJG","Čachtice, KJG",48.70259,17.78669,SK,Trenčiansky,Nové Mesto nad Váhom
"Častkovce,,rybník","Častkovce, rybník",48.694,17.78338,SK,Trenčiansky,Nové Mesto nad Váhom
"Častkovce,,Chirana","Častkovce, Chirana",48.6895,17.78068,SK,Trenčiansky,Nové Mesto nad Váhom
"Podolie,,Korytné","Podolie, Korytné",48.67064,17.76865,SK,Trenčiansky,Nové Mesto nad Váhom
"Podolie,,Pribinova","Podolie, Pribinova",48.66639,17.77221,SK,Trenčiansky,Nové Mesto nad Váhom
"Podolie,,Korytné rázc.","Podolie, Korytné rázc.",48.66411,17.76277,SK,Trenčiansky,Nové Mesto nad Váhom
"Podolie,,Plantáž","Podolie, Plantáž",48.67065,17.74599,SK,Trenčiansky,Nové Mesto nad Váhom
"Podolie,,RD","Podolie, RD",48.67468,17.73701,SK,Trenčiansky,Nové Mesto nad Váhom
"Podolie,,Jednota","Podolie, Jednota",48.677,17.73275,SK,Trenčiansky,Nové Mesto nad Váhom
"Podolie,,u Beťákov","Podolie, u Beťákov",48.67933,17.72486,SK,Trenčiansky,Nové Mesto nad Váhom
"Podolie,,u Rodenákov","Podolie, u Rodenákov",48.68103,17.7216,SK,Trenčiansky,Nové Mesto nad Váhom
"Očkov,,rázc.(1.0)","Očkov, rázc.(1.0)",48.65636,17.75656,SK,Trenčiansky,Nové Mesto nad Váhom
"Očkov,,č.d.160","Očkov, č.d.160",48.65275,17.7647,SK,Trenčiansky,Nové Mesto nad Váhom
"Očkov,,nám.","Očkov, nám.",48.65035,17.77087,SK,Trenčiansky,Nové Mesto nad Váhom
"Ilava,,veterinár.str.",,,,,,
"Ilava,,Sihoť","Ilava, Sihoť",49.00219,18.23189,SK,Trenčiansky,Ilava
"Pruské,Podvažie,rázc.","Pruské, Podvažie, rázc.",49.01415,18.22126,SK,Trenčiansky,Ilava
"Pruské,,žel.st.","Pruské, žel.st.",49.02207,18.21221,SK,Trenčiansky,Ilava
"Dulov,,žel.st.","Dulov, žel.st.",49.03507,18.23429,SK,Trenčiansky,Ilava
"Lednica,,farma","Lednica, farma",49.09756,18.2272,SK,Trenčiansky,Púchov
"Lednica,,pod kopcom","Lednica, pod kopcom",49.10335,18.21838,SK,Trenčiansky,Púchov
"Beluša,,otoč","Beluša, otoč",49.05586,18.31335,SK,Trenčiansky,Púchov
"Beluša,,ZŠ",ZŠ sv.Augustína,49.11712,18.45186,SK,Trenčiansky,Považská Bystrica
